CODGEO;DEP;LIBGEO;Zonage ABC en vigueur depuis le 26 juin 2026
67464;67;Sermersheim;C
67465;67;Sessenheim;C
67466;67;Siegen;C
67467;67;Siewiller;C
67468;67;Siltzheim;B2
67470;67;Solbach;C
67471;67;Souffelweyersheim;B1
67472;67;Soufflenheim;C
67473;67;Soultz-les-Bains;B2
67474;67;Soultz-sous-Forêts;C
67475;67;Sparsbach;C
67476;67;Stattmatten;C
67477;67;Steige;C
67478;67;Steinbourg;C
67479;67;Steinseltz;C
67480;67;Still;C
67481;67;Stotzheim;C
67482;67;Strasbourg;A
67483;67;Struth;C
67484;67;Stundwiller;C
67485;67;Stutzheim-Offenheim;B1
67486;67;Sundhouse;C
67487;67;Surbourg;C
67488;67;Thal-Drulingen;C
67489;67;Thal-Marmoutier;C
67490;67;Thanvillé;C
67491;67;Tieffenbach;C
67492;67;Traenheim;C
67493;67;Triembach-au-Val;C
67494;67;Trimbach;C
67495;67;Truchtersheim;B1
67497;67;Uhlwiller;C
67498;67;Uhrwiller;C
67499;67;Urbeis;C
67500;67;Urmatt;C
67501;67;Uttenheim;C
67502;67;Uttenhoffen;C
67503;67;Uttwiller;C
67504;67;Valff;C
67505;67;La Vancelle;B2
67506;67;Vendenheim;B1
67507;67;Villé;C
67508;67;Vœllerdingen;C
67509;67;Volksberg;C
67510;67;Wahlenheim;B1
67511;67;Walbourg;C
67513;67;Waldersbach;C
67514;67;Waldhambach;C
67515;67;Waldolwisheim;C
67516;67;Waltenheim-sur-Zorn;C
67517;67;Wangen;B2
67519;67;La Wantzenau;B1
67520;67;Wasselonne;B1
67521;67;Weinbourg;C
67522;67;Weislingen;C
67523;67;Weitbruch;C
67524;67;Weiterswiller;C
67525;67;Westhoffen;C
67526;67;Westhouse;C
67527;67;Westhouse-Marmoutier;C
67528;67;Weyer;C
67529;67;Weyersheim;B1
67530;67;Wickersheim-Wilshausen;C
67531;67;Wildersbach;C
67532;67;Willgottheim;C
67534;67;Wilwisheim;C
67535;67;Wimmenau;C
67536;67;Windstein;C
67537;67;Wingen;C
67538;67;Wingen-sur-Moder;C
67539;67;Wingersheim les Quatre Bans;C
67540;67;Wintershouse;C
67541;67;Wintzenbach;C
67542;67;Wintzenheim-Kochersberg;C
67543;67;Wisches;C
67544;67;Wissembourg;B2
67545;67;Witternheim;C
67546;67;Wittersheim;C
67547;67;Wittisheim;C
67548;67;Wiwersheim;C
67550;67;Wœrth;C
67551;67;Wolfisheim;B1
67552;67;Wolfskirchen;C
67553;67;Wolschheim;C
67554;67;Wolxheim;B2
67555;67;Zehnacker;C
67556;67;Zeinheim;C
67557;67;Zellwiller;C
67558;67;Zinswiller;C
67559;67;Zittersheim;C
68001;68;Algolsheim;C
68002;68;Altenach;C
68004;68;Altkirch;C
68005;68;Ammerschwihr;C
68006;68;Bernwiller;C
68007;68;Andolsheim;C
68008;68;Appenwihr;C
68009;68;Artzenheim;C
68010;68;Aspach;C
68011;68;Aspach-le-Bas;C
68012;68;Aspach-Michelbach;C
68013;68;Attenschwiller;C
68014;68;Aubure;B2
68015;68;Baldersheim;B2
68016;68;Balgau;C
68017;68;Ballersdorf;C
68018;68;Balschwiller;C
68019;68;Baltzenheim;C
68020;68;Bantzenheim;C
68021;68;Bartenheim;B1
68022;68;Battenheim;C
68023;68;Beblenheim;B2
68024;68;Bellemagny;C
68025;68;Bendorf;C
68026;68;Bennwihr;B2
68027;68;Berentzwiller;C
68028;68;Bergheim;B2
68029;68;Bergholtz;C
68030;68;Bergholtzzell;C
68032;68;Berrwiller;B2
68033;68;Bettendorf;C
68034;68;Bettlach;C
68035;68;Biederthal;C
68036;68;Biesheim;C
68037;68;Biltzheim;C
68038;68;Bischwihr;C
68039;68;Bisel;C
68040;68;Bitschwiller-lès-Thann;B2
68041;68;Blodelsheim;C
68042;68;Blotzheim;B1
68043;68;Bollwiller;B2
68044;68;Le Bonhomme;C
68045;68;Bourbach-le-Bas;C
68046;68;Bourbach-le-Haut;C
68049;68;Bouxwiller;C
68050;68;Bréchaumont;C
68051;68;Breitenbach-Haut-Rhin;C
68052;68;Bretten;C
68054;68;Brinckheim;C
68055;68;Bruebach;C
68056;68;Brunstatt-Didenheim;B1
68057;68;Buethwiller;C
68058;68;Buhl;B2
68059;68;Burnhaupt-le-Bas;C
68060;68;Burnhaupt-le-Haut;C
68061;68;Buschwiller;B1
68062;68;Carspach;C
68063;68;Cernay;B1
68064;68;Chalampé;C
68065;68;Chavannes-sur-l'Étang;C
68066;68;Colmar;B1
68067;68;Courtavon;C
68068;68;Dannemarie;B2
68069;68;Dessenheim;C
68071;68;Diefmatten;C
68072;68;Dietwiller;C
68073;68;Dolleren;C
68074;68;Durlinsdorf;C
68075;68;Durmenach;C
68076;68;Durrenentzen;C
68077;68;Eglingen;C
68078;68;Eguisheim;C
68079;68;Elbach;C
68080;68;Emlingen;C
68081;68;Saint-Bernard;C
68082;68;Ensisheim;B1
68083;68;Eschbach-au-Val;C
68084;68;Eschentzwiller;C
68085;68;Eteimbes;C
68086;68;Falkwiller;C
68087;68;Feldbach;C
68088;68;Feldkirch;B2
68089;68;Fellering;C
68090;68;Ferrette;C
68091;68;Fessenheim;C
68092;68;Fislis;C
68093;68;Flaxlanden;C
68094;68;Folgensbourg;C
68095;68;Fortschwihr;C
68096;68;Franken;C
68097;68;Fréland;C
68098;68;Friesen;C
68099;68;Frœningen;C
68100;68;Fulleren;C
68101;68;Galfingue;C
68102;68;Geishouse;C
68103;68;Geispitzen;C
68104;68;Geiswasser;C
68105;68;Gildwiller;C
68106;68;Goldbach-Altenbach;C
68107;68;Gommersdorf;C
68109;68;Griesbach-au-Val;C
68110;68;Grussenheim;C
68111;68;Gueberschwihr;C
68112;68;Guebwiller;B1
68113;68;Guémar;B2
68114;68;Guevenatten;C
68115;68;Guewenheim;C
68116;68;Gundolsheim;C
68117;68;Gunsbach;C
68118;68;Habsheim;B1
68119;68;Hagenbach;C
68120;68;Hagenthal-le-Bas;B1
68121;68;Hagenthal-le-Haut;C
68122;68;Hartmannswiller;C
68123;68;Hattstatt;C
68124;68;Hausgauen;C
68125;68;Hecken;C
68126;68;Hégenheim;B1
68127;68;Heidwiller;C
68128;68;Heimersdorf;C
68129;68;Heimsbrunn;C
68130;68;Heiteren;C
68131;68;Heiwiller;C
68132;68;Helfrantzkirch;C
68134;68;Herrlisheim-près-Colmar;B2
68135;68;Hésingue;B1
68136;68;Hettenschlag;C
68137;68;Hindlingen;C
68138;68;Hirsingue;C
68139;68;Hirtzbach;C
68140;68;Hirtzfelden;C
68141;68;Hochstatt;C
68142;68;Hohrod;C
68143;68;Porte du Ried;C
68144;68;Hombourg;C
68145;68;Horbourg-Wihr;B1
68146;68;Houssen;B2
68147;68;Hunawihr;B2
68148;68;Hundsbach;C
68149;68;Huningue;B1
68150;68;Husseren-les-Châteaux;C
68151;68;Husseren-Wesserling;C
68152;68;Illfurth;C
68153;68;Illhaeusern;B2
68154;68;Illzach;B1
68155;68;Ingersheim;B1
68156;68;Issenheim;B2
68157;68;Jebsheim;B2
68158;68;Jettingen;C
68159;68;Jungholtz;C
68160;68;Kappelen;C
68161;68;Katzenthal;C
68162;68;Kaysersberg Vignoble;B1
68163;68;Kembs;B1
68165;68;Kiffis;C
68166;68;Kingersheim;B1
68167;68;Kirchberg;C
68168;68;Knœringue;C
68169;68;Kœstlach;C
68170;68;Kœtzingue;C
68171;68;Kruth;C
68172;68;Kunheim;C
68173;68;Labaroche;C
68174;68;Landser;C
68175;68;Lapoutroie;C
68176;68;Largitzen;C
68177;68;Lautenbach;B2
68178;68;Lautenbachzell;B2
68179;68;Lauw;C
68180;68;Leimbach;B2
68181;68;Levoncourt;C
68182;68;Leymen;C
68183;68;Liebenswiller;C
68184;68;Liebsdorf;C
68185;68;Lièpvre;C
68186;68;Ligsdorf;C
68187;68;Linsdorf;C
68188;68;Linthal;B2
68189;68;Logelheim;C
68190;68;Lucelle;C
68191;68;Luemschwiller;C
68192;68;Valdieu-Lutran;C
68193;68;Luttenbach-près-Munster;C
68194;68;Lutter;C
68195;68;Lutterbach;B2
68196;68;Magny;C
68197;68;Magstatt-le-Bas;C
68198;68;Magstatt-le-Haut;C
68199;68;Malmerspach;C
68200;68;Manspach;C
68201;68;Masevaux-Niederbruck;C
68202;68;Mertzen;C
68203;68;Merxheim;C
68204;68;Metzeral;C
68205;68;Meyenheim;C
68207;68;Michelbach-le-Bas;C
68208;68;Michelbach-le-Haut;C
68209;68;Mittelwihr;B2
68210;68;Mittlach;C
68211;68;Mitzach;C
68212;68;Mœrnach;C
68213;68;Mollau;C
68214;68;Montreux-Jeune;C
68215;68;Montreux-Vieux;C
68216;68;Mooslargue;C
68217;68;Moosch;C
68218;68;Morschwiller-le-Bas;B2
68219;68;Le Haut Soultzbach;C
68221;68;Muespach;C
68222;68;Muespach-le-Haut;C
68223;68;Muhlbach-sur-Munster;C
68224;68;Mulhouse;B1
68225;68;Munchhouse;C
68226;68;Munster;B2
68227;68;Muntzenheim;C
68228;68;Munwiller;C
68229;68;Murbach;C
68230;68;Nambsheim;C
68231;68;Neuf-Brisach;C
68232;68;Neuwiller;C
68234;68;Niederentzen;C
68235;68;Niederhergheim;C
68237;68;Niedermorschwihr;C
68238;68;Niffer;C
68239;68;Oberbruck;C
68240;68;Illtal;C
68241;68;Oberentzen;C
68242;68;Oberhergheim;C
68243;68;Oberlarg;C
68244;68;Obermorschwihr;C
68245;68;Obermorschwiller;C
68246;68;Obersaasheim;C
68247;68;Oderen;C
68248;68;Oltingue;C
68249;68;Orbey;C
68250;68;Orschwihr;C
68251;68;Osenbach;C
68252;68;Ostheim;B2
68253;68;Ottmarsheim;C
68254;68;Petit-Landau;C
68255;68;Pfaffenheim;C
68256;68;Pfastatt;B2
68257;68;Pfetterhouse;C
68258;68;Pulversheim;B2
68259;68;Raedersdorf;C
68260;68;Raedersheim;C
68261;68;Rammersmatt;C
68262;68;Ranspach;C
68263;68;Ranspach-le-Bas;C
68264;68;Ranspach-le-Haut;C
68265;68;Rantzwiller;C
68266;68;Réguisheim;C
68267;68;Reiningue;B2
68268;68;Retzwiller;C
68269;68;Ribeauvillé;B1
68270;68;Richwiller;B2
68271;68;Riedisheim;B2
68273;68;Riespach;C
68274;68;Rimbach-près-Guebwiller;C
68275;68;Rimbach-près-Masevaux;C
68276;68;Rimbachzell;C
68277;68;Riquewihr;B2
68278;68;Rixheim;B2
68279;68;Roderen;C
68280;68;Rodern;B2
68281;68;Roggenhouse;C
68282;68;Romagny;C
68283;68;Rombach-le-Franc;C
68284;68;Roppentzwiller;C
68285;68;Rorschwihr;B2
68286;68;Rosenau;B1
68287;68;Rouffach;B1
68288;68;Ruederbach;C
68289;68;Ruelisheim;B2
68290;68;Rustenhart;C
68291;68;Rumersheim-le-Haut;C
68292;68;Saint-Amarin;C
68293;68;Saint-Cosme;C
68294;68;Sainte-Croix-aux-Mines;C
68295;68;Sainte-Croix-en-Plaine;B2
68296;68;Saint-Hippolyte;B2
68297;68;Saint-Louis;B1
68298;68;Sainte-Marie-aux-Mines;C
68299;68;Saint-Ulrich;C
68300;68;Sausheim;B1
68301;68;Schlierbach;C
68302;68;Schweighouse-Thann;C
68303;68;Schwoben;C
68304;68;Sentheim;C
68305;68;Seppois-le-Bas;C
68306;68;Seppois-le-Haut;C
68307;68;Sewen;C
68308;68;Sickert;C
68309;68;Sierentz;B1
68311;68;Sondernach;C
68312;68;Sondersdorf;C
68313;68;Soppe-le-Bas;C
68315;68;Soultz-Haut-Rhin;B2
68316;68;Soultzbach-les-Bains;C
68317;68;Soultzeren;C
68318;68;Soultzmatt;C
68320;68;Spechbach;C
68321;68;Staffelfelden;B2
68322;68;Steinbach;B2
68323;68;Steinbrunn-le-Bas;C
68324;68;Steinbrunn-le-Haut;C
68325;68;Steinsoultz;C
68326;68;Sternenberg;C
68327;68;Stetten;C
68328;68;Storckensohn;C
68329;68;Stosswihr;C
68330;68;Strueth;C
68331;68;Sundhoffen;B2
68332;68;Tagolsheim;C
68333;68;Tagsdorf;C
68334;68;Thann;B2
68335;68;Thannenkirch;B2
68336;68;Traubach-le-Bas;C
68337;68;Traubach-le-Haut;C
68338;68;Turckheim;B1
68340;68;Ueberstrass;C
68341;68;Uffheim;C
68342;68;Uffholtz;B2
68343;68;Ungersheim;B2
68344;68;Urbès;C
68345;68;Urschenheim;C
68347;68;Vieux-Ferrette;C
68348;68;Vieux-Thann;B2
68349;68;Village-Neuf;B1
68350;68;Vœgtlinshoffen;C
68351;68;Vogelgrun;C
68352;68;Volgelsheim;C
68353;68;Wahlbach;C
68354;68;Walbach;C
68355;68;Waldighofen;C
68356;68;Walheim;C
68357;68;Waltenheim;C
68358;68;Wasserbourg;C
68359;68;Wattwiller;B2
68360;68;Weckolsheim;C
68361;68;Wegscheid;C
68362;68;Wentzwiller;B1
68363;68;Werentzhouse;C
68364;68;Westhalten;C
68365;68;Wettolsheim;B2
68366;68;Wickerschwihr;C
68367;68;Widensolen;C
68368;68;Wihr-au-Val;C
68370;68;Wildenstein;C
68371;68;Willer;C
68372;68;Willer-sur-Thur;B2
68373;68;Winkel;C
68374;68;Wintzenheim;B1
68375;68;Wittelsheim;B1
68376;68;Wittenheim;B1
68377;68;Wittersdorf;C
68378;68;Wolfersdorf;C
68379;68;Wolfgantzen;C
68380;68;Wolschwiller;C
68381;68;Wuenheim;C
68382;68;Zaessingue;C
68383;68;Zellenberg;B2
68384;68;Zillisheim;B2
68385;68;Zimmerbach;C
68386;68;Zimmersheim;C
69001;69;Affoux;C
69002;69;Aigueperse;C
69003;69;Albigny-sur-Saône;B1
69004;69;Alix;C
69005;69;Ambérieux;B1
69006;69;Amplepuis;C
69007;69;Ampuis;B2
69008;69;Ancy;C
69009;69;Anse;B1
69010;69;L'Arbresle;B1
69012;69;Les Ardillats;C
69013;69;Arnas;B1
69014;69;Aveize;C
69016;69;Azolette;C
69017;69;Bagnols;C
69018;69;Beaujeu;C
69019;69;Belleville-en-Beaujolais;B1
69020;69;Belmont-d'Azergues;B1
69021;69;Bessenay;C
69022;69;Bibost;C
69023;69;Blacé;C
69024;69;Val d'Oingt;C
69026;69;Le Breuil;C
69027;69;Brignais;A
69028;69;Brindas;A
69029;69;Bron;B1
69030;69;Brullioles;C
69031;69;Brussieu;C
69032;69;Bully;B1
69033;69;Cailloux-sur-Fontaines;B1
69034;69;Caluire-et-Cuire;A
69035;69;Cenves;C
69036;69;Cercié;C
69037;69;Chambost-Allières;C
69038;69;Chambost-Longessaigne;C
69039;69;Chamelet;C
69040;69;Champagne-au-Mont-d'Or;A
69042;69;La Chapelle-sur-Coise;C
69043;69;Chaponost;A
69044;69;Charbonnières-les-Bains;A
69045;69;Charentay;C
69046;69;Charly;B1
69047;69;Charnay;C
69049;69;Chasselay;B1
69050;69;Châtillon;C
69051;69;Chaussan;C
69052;69;Chazay-d'Azergues;B1
69053;69;Chénas;C
69054;69;Chénelette;C
69055;69;Les Chères;B1
69056;69;Chessy;B1
69057;69;Chevinay;C
69058;69;Chiroubles;C
69059;69;Civrieux-d'Azergues;B1
69060;69;Claveisolles;C
69061;69;Cogny;C
69062;69;Coise;C
69063;69;Collonges-au-Mont-d'Or;A
69064;69;Condrieu;B1
69065;69;Corcelles-en-Beaujolais;C
69066;69;Cours;C
69067;69;Courzieu;C
69068;69;Couzon-au-Mont-d'Or;B1
69069;69;Craponne;A
69070;69;Cublize;C
69071;69;Curis-au-Mont-d'Or;B1
69072;69;Dardilly;A
69074;69;Denicé;B1
69075;69;Dième;C
69076;69;Dommartin;B1
69077;69;Dracé;C
69078;69;Duerne;C
69080;69;Échalas;C
69081;69;Écully;A
69082;69;Émeringes;C
69083;69;Éveux;B1
69084;69;Fleurie;C
69085;69;Fleurieu-sur-Saône;B1
69086;69;Fleurieux-sur-l'Arbresle;B1
69087;69;Fontaines-Saint-Martin;B1
69088;69;Fontaines-sur-Saône;A
69089;69;Francheville;A
69090;69;Frontenas;C
69091;69;Givors;B1
69092;69;Gleizé;B1
69093;69;Grandris;C
69094;69;Grézieu-la-Varenne;A
69095;69;Grézieu-le-Marché;C
69096;69;Grigny-sur-Rhône;B1
69097;69;Les Haies;C
69098;69;Les Halles;C
69099;69;Haute-Rivoire;C
69100;69;Irigny;B1
69102;69;Joux;C
69103;69;Juliénas;C
69104;69;Jullié;C
69105;69;Lacenas;B1
69106;69;Lachassagne;B1
69107;69;Lamure-sur-Azergues;C
69108;69;Lancié;C
69109;69;Lantignié;C
69110;69;Larajasse;C
69111;69;Légny;C
69112;69;Lentilly;A
69113;69;Létra;C
69114;69;Porte des Pierres Dorées;B1
69115;69;Limas;B1
69116;69;Limonest;A
69117;69;Lissieu;B1
69118;69;Loire-sur-Rhône;B1
69119;69;Longes;C
69120;69;Longessaigne;C
69121;69;Lozanne;B1
69122;69;Lucenay;B1
69123;69;Lyon;A
69124;69;Marchampt;C
69125;69;Marcilly-d'Azergues;B1
69126;69;Marcy;B1
69127;69;Marcy-l'Étoile;A
69130;69;Meaux-la-Montagne;C
69131;69;Messimy;B1
69132;69;Meys;C
69133;69;Millery;B1
69134;69;Moiré;C
69135;69;Deux-Grosnes;C
69136;69;Montagny;B1
69137;69;Montmelas-Saint-Sorlin;C
69138;69;Montromant;C
69139;69;Montrottier;C
69140;69;Morancé;B1
69141;69;Mornant;B1
69142;69;La Mulatière;B1
69143;69;Neuville-sur-Saône;A
69145;69;Odenas;C
69148;69;Orliénas;B1
69149;69;Oullins-Pierre-Bénite;A
69151;69;Le Perréon;C
69153;69;Poleymieux-au-Mont-d'Or;B1
69154;69;Pollionnay;B1
69155;69;Pomeys;C
69156;69;Pommiers;B1
69157;69;Vindry-sur-Turdine;C
69160;69;Poule-les-Écharmeaux;C
69161;69;Propières;C
69162;69;Quincié-en-Beaujolais;C
69163;69;Quincieux;B1
69164;69;Ranchal;C
69165;69;Régnié-Durette;C
69166;69;Riverie;C
69167;69;Rivolet;C
69168;69;Rochetaillée-sur-Saône;B1
69169;69;Ronno;C
69170;69;Rontalon;C
69171;69;Sain-Bel;B1
69172;69;Salles-Arbuissonnas-en-Beaujolais;C
69173;69;Sarcey;C
69174;69;Les Sauvages;C
69175;69;Savigny;B1
69176;69;Soucieu-en-Jarrest;B1
69177;69;Sourcieux-les-Mines;B1
69178;69;Souzy;C
69179;69;Beauvallon;B1
69180;69;Saint-André-la-Côte;C
69181;69;Saint-Appolinaire;C
69182;69;Saint-Bonnet-des-Bruyères;C
69183;69;Saint-Bonnet-le-Troncy;C
69184;69;Sainte-Catherine;C
69186;69;Saint-Clément-de-Vers;C
69187;69;Saint-Clément-les-Places;C
69188;69;Saint-Clément-sur-Valsonne;C
69189;69;Sainte-Colombe;B2
69190;69;Sainte-Consorce;B1
69191;69;Saint-Cyr-au-Mont-d'Or;A
69192;69;Saint-Cyr-le-Chatoux;C
69193;69;Saint-Cyr-sur-le-Rhône;B2
69194;69;Saint-Didier-au-Mont-d'Or;A
69196;69;Saint-Didier-sur-Beaujeu;C
69197;69;Saint-Étienne-des-Oullières;C
69198;69;Saint-Étienne-la-Varenne;C
69199;69;Saint-Fons;B1
69200;69;Saint-Forgeux;C
69201;69;Sainte-Foy-l'Argentière;C
69202;69;Sainte-Foy-lès-Lyon;A
69203;69;Saint-Genis-l'Argentière;C
69204;69;Saint-Genis-Laval;A
69205;69;Saint-Genis-les-Ollières;A
69206;69;Saint-Georges-de-Reneins;B1
69207;69;Saint-Germain-au-Mont-d'Or;B1
69208;69;Saint-Germain-Nuelles;B1
69209;69;Saint-Igny-de-Vers;C
69212;69;Saint-Jean-des-Vignes;B1
69214;69;Saint-Jean-la-Bussière;C
69215;69;Saint-Julien;C
69216;69;Saint-Julien-sur-Bibost;C
69217;69;Saint-Just-d'Avray;C
69218;69;Saint-Lager;C
69219;69;Saint-Laurent-d'Agny;B1
69220;69;Saint-Laurent-de-Chamousset;C
69225;69;Saint-Marcel-l'Éclairé;C
69227;69;Saint-Martin-en-Haut;C
69228;69;Chabanière;C
69229;69;Saint-Nizier-d'Azergues;C
69230;69;Sainte-Paule;C
69231;69;Saint-Pierre-la-Palud;B1
69233;69;Saint-Romain-au-Mont-d'Or;A
69234;69;Saint-Romain-de-Popey;C
69235;69;Saint-Romain-en-Gal;B2
69236;69;Saint-Romain-en-Gier;B1
69238;69;Saint-Symphorien-sur-Coise;C
69239;69;Saint-Vérand;C
69240;69;Saint-Vincent-de-Reins;C
69241;69;Taluyers;B1
69242;69;Taponas;C
69243;69;Tarare;C
69244;69;Tassin-la-Demi-Lune;A
69245;69;Ternand;C
69246;69;Theizé;C
69248;69;Thizy-les-Bourgs;C
69249;69;Thurins;B1
69250;69;La Tour-de-Salvagny;A
69252;69;Trèves;C
69253;69;Tupin-et-Semons;B2
69254;69;Valsonne;C
69255;69;Vaugneray;A
69256;69;Vaulx-en-Velin;B1
69257;69;Vaux-en-Beaujolais;C
69258;69;Vauxrenard;C
69259;69;Vénissieux;B1
69260;69;Vernaison;B1
69261;69;Vernay;C
69263;69;Villechenève;C
69264;69;Villefranche-sur-Saône;B1
69265;69;Ville-sur-Jarnioux;C
69266;69;Villeurbanne;A
69267;69;Villié-Morgon;C
69268;69;Vourles;B1
69269;69;Yzeron;C
69270;69;Chaponnay;B1
69271;69;Chassieu;A
69272;69;Communay;B1
69273;69;Corbas;B1
69275;69;Décines-Charpieu;B1
69276;69;Feyzin;B1
69277;69;Genas;A
69278;69;Genay;B1
69279;69;Jonage;A
69280;69;Jons;B1
69281;69;Marennes;B1
69282;69;Meyzieu;A
69283;69;Mions;B1
69284;69;Montanay;B1
69285;69;Pusignan;B1
69286;69;Rillieux-la-Pape;B1
69287;69;Saint-Bonnet-de-Mure;B1
69288;69;Saint-Laurent-de-Mure;A
69289;69;Saint-Pierre-de-Chandieu;B1
69290;69;Saint-Priest;B1
69291;69;Saint-Symphorien-d'Ozon;B1
69292;69;Sathonay-Camp;A
69293;69;Sathonay-Village;B1
69294;69;Sérézin-du-Rhône;B1
69295;69;Simandres;B1
69296;69;Solaize;B1
69297;69;Ternay;B1
69298;69;Toussieu;B1
69299;69;Colombier-Saugnieu;B1
70001;70;Abelcourt;C
70002;70;Aboncourt-Gesincourt;C
70003;70;Achey;C
70004;70;Adelans-et-le-Val-de-Bithaine;C
70005;70;Aillevans;C
70006;70;Aillevillers-et-Lyaumont;C
70007;70;Ailloncourt;C
70008;70;Ainvelle;C
70009;70;Aisey-et-Richecourt;C
70010;70;Alaincourt;C
70011;70;Amage;C
70012;70;Amance;C
70013;70;Ambiévillers;C
70014;70;Amblans-et-Velotte;C
70015;70;Amoncourt;C
70016;70;Amont-et-Effreney;C
70017;70;Anchenoncourt-et-Chazel;C
70018;70;Ancier;C
70019;70;Andelarre;C
70020;70;Andelarrot;C
70021;70;Andornay;C
70022;70;Angirey;C
70023;70;Anjeux;C
70024;70;Apremont;C
70025;70;Arbecey;C
70026;70;Arc-lès-Gray;C
70027;70;Argillières;C
70028;70;Aroz;C
70029;70;Arpenans;C
70030;70;Arsans;C
70031;70;Athesans-Étroitefontaine;C
70032;70;Attricourt;C
70035;70;Augicourt;C
70036;70;Aulx-lès-Cromary;C
70037;70;Autet;C
70038;70;Authoison;C
70039;70;Autoreille;C
70040;70;Autrey-lès-Cerre;C
70041;70;Autrey-lès-Gray;C
70042;70;Autrey-le-Vay;C
70043;70;Auvet-et-la-Chapelotte;C
70044;70;Auxon;C
70045;70;Avrigney-Virey;C
70046;70;Les Aynans;C
70047;70;Baignes;C
70048;70;Bard-lès-Pesmes;C
70049;70;Barges;C
70050;70;La Barre;C
70051;70;La Basse-Vaivre;C
70052;70;Bassigney;C
70053;70;Les Bâties;C
70054;70;Battrans;C
70055;70;Baudoncourt;C
70056;70;Baulay;C
70057;70;Bay;C
70058;70;Beaujeu-Saint-Vallier-Pierrejux-et-Quitteur;C
70059;70;Beaumotte-Aubertans;C
70060;70;Beaumotte-lès-Pin;C
70061;70;Belfahy;C
70062;70;Belmont;C
70063;70;Belonchamp;C
70064;70;Belverne;C
70065;70;Besnans;C
70066;70;Betaucourt;C
70067;70;Betoncourt-lès-Brotte;C
70069;70;Betoncourt-Saint-Pancras;C
70070;70;Betoncourt-sur-Mance;C
70071;70;Beulotte-Saint-Laurent;C
70072;70;Beveuge;C
70074;70;Blondefontaine;C
70075;70;Bonboillon;C
70076;70;Bonnevent-Velloreille;C
70077;70;Borey;C
70078;70;Bougey;C
70079;70;Bougnon;C
70080;70;Bouhans-et-Feurg;C
70081;70;Bouhans-lès-Lure;C
70082;70;Bouhans-lès-Montbozon;C
70083;70;Bouligney;C
70084;70;Boulot;C
70085;70;Boult;C
70086;70;Bourbévelle;C
70087;70;Bourguignon-lès-Conflans;C
70088;70;Bourguignon-lès-la-Charité;C
70089;70;Bourguignon-lès-Morey;C
70090;70;Boursières;C
70091;70;Bousseraucourt;C
70092;70;Bresilley;C
70093;70;Breuches;C
70094;70;Breuchotte;C
70095;70;Breurey-lès-Faverney;C
70096;70;Brevilliers;C
70097;70;Briaucourt;C
70098;70;Brotte-lès-Luxeuil;C
70099;70;Brotte-lès-Ray;C
70100;70;Broye-les-Loups-et-Verfontaine;C
70101;70;Broye-Aubigney-Montseugny;C
70102;70;Brussey;C
70103;70;La Bruyère;C
70104;70;Bucey-lès-Gy;C
70105;70;Bucey-lès-Traves;C
70106;70;Buffignécourt;C
70107;70;Bussières;C
70109;70;Buthiers;C
70111;70;Calmoutier;C
70112;70;Cemboing;C
70113;70;Cenans;C
70114;70;Cendrecourt;C
70115;70;Cerre-lès-Noroy;C
70116;70;Chagey;C
70117;70;Châlonvillars;B2
70118;70;Chambornay-lès-Bellevaux;C
70119;70;Chambornay-lès-Pin;C
70120;70;Champagney;C
70121;70;Champey;C
70122;70;Champlitte;C
70124;70;Champtonnay;C
70125;70;Champvans;C
70126;70;Chancey;C
70127;70;Chantes;C
70128;70;La Chapelle-lès-Luxeuil;C
70129;70;La Chapelle-Saint-Quillain;C
70130;70;Charcenne;C
70132;70;Chargey-lès-Gray;C
70133;70;Chargey-lès-Port;C
70134;70;Chariez;C
70135;70;Charmes-Saint-Valbert;C
70136;70;Charmoille;C
70137;70;Chassey-lès-Montbozon;C
70138;70;Chassey-lès-Scey;C
70140;70;Châteney;C
70141;70;Châtenois;C
70142;70;Chaumercenne;C
70143;70;Chauvirey-le-Châtel;C
70144;70;Chauvirey-le-Vieil;C
70145;70;Chaux-la-Lotière;C
70146;70;Chaux-lès-Port;C
70147;70;Chavanne;C
70148;70;Chemilly;C
70149;70;Chenebier;C
70150;70;Chenevrey-et-Morogne;C
70151;70;Chevigney;C
70152;70;Colombine;C
70153;70;Cintrey;C
70154;70;Cirey;C
70155;70;Citers;C
70156;70;Citey;C
70157;70;Clairegoutte;C
70158;70;Clans;C
70159;70;Cognières;C
70160;70;Coisevaux;C
70162;70;Colombe-lès-Vesoul;C
70163;70;Colombier;C
70164;70;Colombotte;C
70165;70;Combeaufontaine;C
70166;70;Comberjon;C
70167;70;Conflandey;C
70168;70;Conflans-sur-Lanterne;C
70169;70;Confracourt;C
70170;70;Contréglise;C
70171;70;Corbenay;C
70172;70;La Corbière;C
70174;70;Cordonnet;C
70175;70;Cornot;C
70176;70;Corravillers;C
70177;70;Corre;C
70178;70;La Côte;C
70179;70;Coulevon;C
70180;70;Belles-Fontaines;C
70181;70;Courcuire;C
70182;70;Courmont;C
70183;70;Courtesoult-et-Gatey;C
70184;70;Couthenans;C
70185;70;Cresancey;C
70186;70;La Creuse;C
70187;70;Crevans-et-la-Chapelle-lès-Granges;C
70188;70;Creveney;C
70189;70;Cromary;C
70190;70;Cubry-lès-Faverney;C
70192;70;Cugney;C
70193;70;Cult;C
